EVENT,DATE,BOUT,FIGHTER_A,FIGHTER_B,WINNER,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,FIGHT_URL
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Phil Hawes vs. Jacob Malkoun,Phil Hawes,Jacob Malkoun,Phil Hawes,W/L,Middleweight,,1,0:18,http://www.ufcstats.com/fight-details/a2620cbef573a837
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Lauren Murphy vs. Liliya Shakirova,Lauren Murphy,Liliya Shakirova,Lauren Murphy,W/L,Women's Flyweight,,2,3:31,http://www.ufcstats.com/fight-details/e8ef17c0babcfca5
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Magomed Ankalaev vs. Ion Cutelaba,Magomed Ankalaev,Ion Cutelaba,Magomed Ankalaev,W/L,Light Heavyweight,,1,4:19,http://www.ufcstats.com/fight-details/eedcb6c5d163e581
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Tai Tuivasa vs. Stefan Struve,Tai Tuivasa,Stefan Struve,Tai Tuivasa,W/L,Heavyweight,,1,4:59,http://www.ufcstats.com/fight-details/6eaa4981d0335c8a
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Casey Kenney vs. Nathaniel Wood,Casey Kenney,Nathaniel Wood,Casey Kenney,W/L,Catch Weight,,3,5:00,http://www.ufcstats.com/fight-details/de2069fea664c4b7
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Shavkat Rakhmonov vs. Alex Oliveira,Shavkat Rakhmonov,Alex Oliveira,Shavkat Rakhmonov,W/L,Welterweight,,1,4:40,http://www.ufcstats.com/fight-details/5b062be91c65fb73
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Da Woon Jung vs. Sam Alvey,Da Woon Jung,Sam Alvey,,D/D,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/55c257629ecea80f
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Miranda Maverick vs. Liana Jojua,Miranda Maverick,Liana Jojua,Miranda Maverick,W/L,Women's Flyweight,KO/TKO,1,5:00,http://www.ufcstats.com/fight-details/47f9c14a7dca1ad7
UFC 254: Khabib vs. Gaethje,"October 24, 2020",Joel Alvarez vs. Alexander Yakovlev,Joel Alvarez,Alexander Yakovlev,Joel Alvarez,W/L,Lightweight,,1,3:00,http://www.ufcstats.com/fight-details/2279d909f6e3e552
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Brian Ortega vs. Chan Sung Jung,Brian Ortega,Chan Sung Jung,Brian Ortega,W/L,Featherweight,,5,5:00,http://www.ufcstats.com/fight-details/5a440bdee19efaab
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Jessica Andrade vs. Katlyn Cerminara,Jessica Andrade,Katlyn Cerminara,Jessica Andrade,W/L,Women's Flyweight,,1,4:55,http://www.ufcstats.com/fight-details/e7a915f39ecf6db0
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Jimmy Crute vs. Modestas Bukauskas,Jimmy Crute,Modestas Bukauskas,Jimmy Crute,W/L,Light Heavyweight,,1,2:01,http://www.ufcstats.com/fight-details/948da1b7ebbb06b3
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",James Krause vs. Claudio Silva,James Krause,Claudio Silva,James Krause,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/4eb5f99202f5fe97
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Jonathan Martinez vs. Thomas Almeida,Jonathan Martinez,Thomas Almeida,Jonathan Martinez,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/e4d0be5ae320c4ae
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Guram Kutateladze vs. Mateusz Gamrot,Guram Kutateladze,Mateusz Gamrot,Guram Kutateladze,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/e5279358b128c2ac
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Gillian Robertson vs. Poliana Botelho,Gillian Robertson,Poliana Botelho,Gillian Robertson,W/L,Women's Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/9b6135943a4c8fe7
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",JunYong Park vs. John Phillips,JunYong Park,John Phillips,JunYong Park,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/50e0bcba7551a25f
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Fares Ziam vs. Jamie Mullarkey,Fares Ziam,Jamie Mullarkey,Fares Ziam,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/2735a2ea77ddc0b5
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Maxim Grishin vs. Gadzhimurad Antigulov,Maxim Grishin,Gadzhimurad Antigulov,Maxim Grishin,W/L,Light Heavyweight,,2,4:58,http://www.ufcstats.com/fight-details/b3e12698e65cf8d0
UFC Fight Night: Ortega vs. The Korean Zombie,"October 17, 2020",Said Nurmagomedov vs. Mark Striegl,Said Nurmagomedov,Mark Striegl,Said Nurmagomedov,W/L,Bantamweight,,1,0:51,http://www.ufcstats.com/fight-details/024a04f78b37b7d9
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Cory Sandhagen vs. Marlon Moraes,Cory Sandhagen,Marlon Moraes,Cory Sandhagen,W/L,Bantamweight,,2,1:03,http://www.ufcstats.com/fight-details/727ecd251325b6a8
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Edson Barboza vs. Makwan Amirkhani,Edson Barboza,Makwan Amirkhani,Edson Barboza,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/db5802643b9fd7d4
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Marcin Tybura vs. Ben Rothwell,Marcin Tybura,Ben Rothwell,Marcin Tybura,W/L,Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/1720a97a2fa261f8
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Dricus Du Plessis vs. Markus Perez,Dricus Du Plessis,Markus Perez,Dricus Du Plessis,W/L,Middleweight,,1,3:22,http://www.ufcstats.com/fight-details/e64075c104471ff0
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Tom Aspinall vs. Alan Baudot,Tom Aspinall,Alan Baudot,Tom Aspinall,W/L,Heavyweight,,1,1:35,http://www.ufcstats.com/fight-details/e4d831dc318e4e98
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Ilia Topuria vs. Youssef Zalal,Ilia Topuria,Youssef Zalal,Ilia Topuria,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/22fe6779c3fa649d
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Tom Breese vs. KB Bhullar,Tom Breese,KB Bhullar,Tom Breese,W/L,Middleweight,,1,1:42,http://www.ufcstats.com/fight-details/7c4eb0b4845eb0ed
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Chris Daukaus vs. Rodrigo Nascimento,Chris Daukaus,Rodrigo Nascimento,Chris Daukaus,W/L,Heavyweight,,1,0:45,http://www.ufcstats.com/fight-details/1e525f9857019a2e
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Joaquin Buckley vs. Impa Kasanganay,Joaquin Buckley,Impa Kasanganay,Joaquin Buckley,W/L,Middleweight,,2,2:03,http://www.ufcstats.com/fight-details/ee57cbd0b68c689d
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Tony Kelley vs. Ali AlQaisi,Tony Kelley,Ali AlQaisi,Tony Kelley,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/dfb856d4c80bbf04
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Giga Chikadze vs. Omar Morales,Giga Chikadze,Omar Morales,Giga Chikadze,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/89dd4c256ca5d317
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Tracy Cortez vs. Stephanie Egger,Tracy Cortez,Stephanie Egger,Tracy Cortez,W/L,Women's Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/849cc2c331e9b24f
UFC Fight Night: Moraes vs. Sandhagen,"October 10, 2020",Tagir Ulanbekov vs. Bruno Silva,Tagir Ulanbekov,Bruno Silva,Tagir Ulanbekov,W/L,Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/dbb5d682a2d7f584
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Holly Holm vs. Irene Aldana,Holly Holm,Irene Aldana,Holly Holm,W/L,Women's Bantamweight,,5,5:00,http://www.ufcstats.com/fight-details/0005e00b07cee542
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Carlos Felipe vs. Yorgan De Castro,Carlos Felipe,Yorgan De Castro,Carlos Felipe,W/L,Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/ba6093c9136f99e9
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Germaine de Randamie vs. Julianna Pena,Germaine de Randamie,Julianna Pena,Germaine de Randamie,W/L,Women's Bantamweight,,3,3:25,http://www.ufcstats.com/fight-details/81b16b26774be5d1
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Kyler Phillips vs. Cameron Else,Kyler Phillips,Cameron Else,Kyler Phillips,W/L,Bantamweight,,2,0:44,http://www.ufcstats.com/fight-details/c00a8682fb5b71bd
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Dusko Todorovic vs. Dequan Townsend,Dusko Todorovic,Dequan Townsend,Dusko Todorovic,W/L,Middleweight,,2,3:15,http://www.ufcstats.com/fight-details/1e7caef3f6dfde10
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Carlos Condit vs. Court McGee,Carlos Condit,Court McGee,Carlos Condit,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/24ff0bb908095565
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Charles Jourdain vs. Josh Culibao,Charles Jourdain,Josh Culibao,,D/D,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/f4e262b04f4e94bd
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Nassourdine Imavov vs. Jordan Williams,Nassourdine Imavov,Jordan Williams,Nassourdine Imavov,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/15a422574c3b89e1
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Loma Lookboonmee vs. Jinh Yu Frey,Loma Lookboonmee,Jinh Yu Frey,Loma Lookboonmee,W/L,Women's Strawweight,,3,5:00,http://www.ufcstats.com/fight-details/87105c63df95f929
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Casey Kenney vs. Alatengheili,Casey Kenney,Alatengheili,Casey Kenney,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/ac6b2a5f24c2b8bd
UFC Fight Night: Holm vs. Aldana,"October 03, 2020",Luigi Vendramini vs. Jessin Ayari,Luigi Vendramini,Jessin Ayari,Luigi Vendramini,W/L,Lightweight,,1,1:12,http://www.ufcstats.com/fight-details/d866afa89d62a4ae
UFC 253: Adesanya vs. Costa,"September 26, 2020",Israel Adesanya vs. Paulo Costa,Israel Adesanya,Paulo Costa,Israel Adesanya,W/L,Middleweight,,2,3:59,http://www.ufcstats.com/fight-details/fd76b75c28dc247a
UFC 253: Adesanya vs. Costa,"September 26, 2020",Jan Blachowicz vs. Dominick Reyes,Jan Blachowicz,Dominick Reyes,Jan Blachowicz,W/L,Light Heavyweight,,2,4:36,http://www.ufcstats.com/fight-details/4c12c9085200121f
UFC 253: Adesanya vs. Costa,"September 26, 2020",Brandon Royval vs. Kai Kara-France,Brandon Royval,Kai Kara-France,Brandon Royval,W/L,Flyweight,,2,0:48,http://www.ufcstats.com/fight-details/9e674a02db6c03c8
UFC 253: Adesanya vs. Costa,"September 26, 2020",Ketlen Vieira vs. Sijara Eubanks,Ketlen Vieira,Sijara Eubanks,Ketlen Vieira,W/L,Women's Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/e842c6f63fa2e27a
UFC 253: Adesanya vs. Costa,"September 26, 2020",Hakeem Dawodu vs. Zubaira Tukhugov,Hakeem Dawodu,Zubaira Tukhugov,Hakeem Dawodu,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/5a00c73efbcf323e
UFC 253: Adesanya vs. Costa,"September 26, 2020",Brad Riddell vs. Alex Da Silva,Brad Riddell,Alex Da Silva,Brad Riddell,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/9f4d6d192ab4a027
UFC 253: Adesanya vs. Costa,"September 26, 2020",Jake Matthews vs. Diego Sanchez,Jake Matthews,Diego Sanchez,Jake Matthews,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/73dbbdfcf7f989c0
UFC 253: Adesanya vs. Costa,"September 26, 2020",Ludovit Klein vs. Shane Young,Ludovit Klein,Shane Young,Ludovit Klein,W/L,Featherweight,,1,1:16,http://www.ufcstats.com/fight-details/eed8c9955cad1e30
UFC 253: Adesanya vs. Costa,"September 26, 2020",William Knight vs. Aleksa Camur,William Knight,Aleksa Camur,William Knight,W/L,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/5fb63c34935acce9
UFC 253: Adesanya vs. Costa,"September 26, 2020",Juan Espino vs. Jeff Hughes,Juan Espino,Jeff Hughes,Juan Espino,W/L,Heavyweight,,1,3:48,http://www.ufcstats.com/fight-details/8e7b2d62f834b417
UFC 253: Adesanya vs. Costa,"September 26, 2020",Danilo Marques vs. Khadis Ibragimov,Danilo Marques,Khadis Ibragimov,Danilo Marques,W/L,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/e10481ee3fda7080
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Colby Covington vs. Tyron Woodley,Colby Covington,Tyron Woodley,Colby Covington,W/L,Welterweight,KO/TKO,5,1:19,http://www.ufcstats.com/fight-details/ca531425f5c042db
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Donald Cerrone vs. Niko Price,Donald Cerrone,Niko Price,,D/D,Welterweight,Overturned,3,5:00,http://www.ufcstats.com/fight-details/c0568b225d5f0fe6
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Khamzat Chimaev vs. Gerald Meerschaert,Khamzat Chimaev,Gerald Meerschaert,Khamzat Chimaev,W/L,Middleweight,,1,0:17,http://www.ufcstats.com/fight-details/498766b46b8b4a7f
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Johnny Walker vs. Ryan Spann,Johnny Walker,Ryan Spann,Johnny Walker,W/L,Light Heavyweight,,1,2:43,http://www.ufcstats.com/fight-details/1a484c452623181e
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Mackenzie Dern vs. Randa Markos,Mackenzie Dern,Randa Markos,Mackenzie Dern,W/L,Women's Strawweight,,1,3:44,http://www.ufcstats.com/fight-details/859ca56770ac7672
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Kevin Holland vs. Darren Stewart,Kevin Holland,Darren Stewart,Kevin Holland,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/78c3ca588e55bf31
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",David Dvorak vs. Jordan Espinosa,David Dvorak,Jordan Espinosa,David Dvorak,W/L,Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/36807d8a7ebc84a5
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Damon Jackson vs. Mirsad Bektic,Damon Jackson,Mirsad Bektic,Damon Jackson,W/L,Featherweight,,3,1:21,http://www.ufcstats.com/fight-details/aa08ebe1a69c76ca
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Mayra Bueno Silva vs. Mara Romero Borella,Mayra Bueno Silva,Mara Romero Borella,Mayra Bueno Silva,W/L,Women's Flyweight,,1,2:29,http://www.ufcstats.com/fight-details/4f3cd94861c6a876
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Jessica-Rose Clark vs. Sarah Alpar,Jessica-Rose Clark,Sarah Alpar,Jessica-Rose Clark,W/L,Women's Bantamweight,,3,4:21,http://www.ufcstats.com/fight-details/bf614956b28f231c
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Darrick Minner vs. TJ Laramie,Darrick Minner,TJ Laramie,Darrick Minner,W/L,Featherweight,,1,0:52,http://www.ufcstats.com/fight-details/36656dfa32341671
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Randy Costa vs. Journey Newson,Randy Costa,Journey Newson,Randy Costa,W/L,Bantamweight,,1,0:41,http://www.ufcstats.com/fight-details/42ecb9a94bebc24d
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Andre Ewell vs. Irwin Rivera,Andre Ewell,Irwin Rivera,Andre Ewell,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/3a38b0b566f3045d
UFC Fight Night: Covington vs. Woodley,"September 19, 2020",Tyson Nam vs. Jerome Rivera,Tyson Nam,Jerome Rivera,Tyson Nam,W/L,Bantamweight,,2,0:34,http://www.ufcstats.com/fight-details/579f3280456ad450
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Michelle Waterson-Gomez vs. Angela Hill,Michelle Waterson-Gomez,Angela Hill,Michelle Waterson-Gomez,W/L,Women's Strawweight,,5,5:00,http://www.ufcstats.com/fight-details/0ffbf3096a13b47e
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Ottman Azaitar vs. Khama Worthy,Ottman Azaitar,Khama Worthy,Ottman Azaitar,W/L,Lightweight,,1,1:33,http://www.ufcstats.com/fight-details/1ed8776f978a0155
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Roxanne Modafferi vs. Andrea Lee,Roxanne Modafferi,Andrea Lee,Roxanne Modafferi,W/L,Women's Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/764012f51c7dc223
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Ed Herman vs. Mike Rodriguez,Ed Herman,Mike Rodriguez,Ed Herman,W/L,Light Heavyweight,,3,2:41,http://www.ufcstats.com/fight-details/3901d9cdbb0949bc
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",King Green vs. Alan Patrick,King Green,Alan Patrick,King Green,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/06910bddb0745856
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Billy Quarantillo vs. Kyle Nelson,Billy Quarantillo,Kyle Nelson,Billy Quarantillo,W/L,Featherweight,,3,0:07,http://www.ufcstats.com/fight-details/c58aaabf2c5635d7
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Sijara Eubanks vs. Julia Avila,Sijara Eubanks,Julia Avila,Sijara Eubanks,W/L,Women's Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/cf0e0f95524f187a
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Roosevelt Roberts vs. Kevin Croom,Roosevelt Roberts,Kevin Croom,,D/D,Lightweight,,1,0:31,http://www.ufcstats.com/fight-details/e1bb0b615c02d715
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Alexandr Romanov vs. Roque Martinez,Alexandr Romanov,Roque Martinez,Alexandr Romanov,W/L,Heavyweight,,2,4:22,http://www.ufcstats.com/fight-details/2461756d8acd56d2
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Jalin Turner vs. Brok Weaver,Jalin Turner,Brok Weaver,Jalin Turner,W/L,Catch Weight,,2,4:20,http://www.ufcstats.com/fight-details/bcc9dca5136fc765
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Bryan Barberena vs. Anthony Ivy,Bryan Barberena,Anthony Ivy,Bryan Barberena,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/463fc1fd1f17befb
UFC Fight Night: Waterson vs. Hill,"September 12, 2020",Sabina Mazo vs. Justine Kish,Sabina Mazo,Justine Kish,Sabina Mazo,W/L,Women's Flyweight,,3,3:57,http://www.ufcstats.com/fight-details/ed8fb10b596e6fa4
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Alistair Overeem vs. Augusto Sakai,Alistair Overeem,Augusto Sakai,Alistair Overeem,W/L,Heavyweight,,5,0:26,http://www.ufcstats.com/fight-details/24341a8cf1152c5c
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Ovince Saint Preux vs. Alonzo Menifield,Ovince Saint Preux,Alonzo Menifield,Ovince Saint Preux,W/L,Light Heavyweight,,2,4:07,http://www.ufcstats.com/fight-details/0e809b7e37681783
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Michel Pereira vs. Zelim Imadaev,Michel Pereira,Zelim Imadaev,Michel Pereira,W/L,Welterweight,,3,4:39,http://www.ufcstats.com/fight-details/0f279b25ccbecc76
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Andre Muniz vs. Bartosz Fabinski,Andre Muniz,Bartosz Fabinski,Andre Muniz,W/L,Middleweight,,1,2:42,http://www.ufcstats.com/fight-details/e8206c7380441fbb
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Brian Kelleher vs. Ray Rodriguez,Brian Kelleher,Ray Rodriguez,Brian Kelleher,W/L,Featherweight,,1,0:39,http://www.ufcstats.com/fight-details/7595aabe89020780
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Viviane Araujo vs. Montana De La Rosa,Viviane Araujo,Montana De La Rosa,Viviane Araujo,W/L,Women's Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/7930c605c6a6ec88
UFC Fight Night: Overeem vs. Sakai,"September 05, 2020",Hunter Azure vs. Cole Smith,Hunter Azure,Cole Smith,Hunter Azure,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/7340b4cbdbac5863
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Aleksandar Rakic vs. Anthony Smith,Aleksandar Rakic,Anthony Smith,Aleksandar Rakic,W/L,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/1ff4586752ee8a93
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Neil Magny vs. Robbie Lawler,Neil Magny,Robbie Lawler,Neil Magny,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/864cddd6e165ea2d
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Alexa Grasso vs. Ji Yeon Kim,Alexa Grasso,Ji Yeon Kim,Alexa Grasso,W/L,Women's Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/0a9f22de8600c762
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Ricardo Lamas vs. Bill Algeo,Ricardo Lamas,Bill Algeo,Ricardo Lamas,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/3a8e4b830750e9d4
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Impa Kasanganay vs. Maki Pitolo,Impa Kasanganay,Maki Pitolo,Impa Kasanganay,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/eb9097be07a3c26a
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Zak Cummings vs. Alessio Di Chirico,Zak Cummings,Alessio Di Chirico,Zak Cummings,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/0a7517a16d2d9db6
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Alex Caceres vs. Austin Springer,Alex Caceres,Austin Springer,Alex Caceres,W/L,Featherweight,,1,3:38,http://www.ufcstats.com/fight-details/d43c007dab9c51b0
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Sean Brady vs. Christian Aguilera,Sean Brady,Christian Aguilera,Sean Brady,W/L,Welterweight,,2,1:47,http://www.ufcstats.com/fight-details/c5ba56d51f6b0171
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Polyana Viana vs. Emily Whitmire,Polyana Viana,Emily Whitmire,Polyana Viana,W/L,Women's Strawweight,,1,1:53,http://www.ufcstats.com/fight-details/16358c536d739017
UFC Fight Night: Smith vs. Rakic,"August 29, 2020",Mallory Martin vs. Hannah Cifers,Mallory Martin,Hannah Cifers,Mallory Martin,W/L,Women's Strawweight,,2,1:33,http://www.ufcstats.com/fight-details/e1e31a8dfa9c27f6
UFC Fight Night: Munhoz vs. Edgar,"August 22, 2020",Frankie Edgar vs. Pedro Munhoz,Frankie Edgar,Pedro Munhoz,Frankie Edgar,W/L,Bantamweight,,5,5:00,http://www.ufcstats.com/fight-details/dfe14e13aa727a0c
